nazov,okres,typ_zariadenia,detail_url,kategoria,operator,kod,psc,mesto,web,email,telefon,ulica
"Dermatovenerologická ambulancia, Bratislava-Petržalka, (Beauty & Gynecologist s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/dermatovenerologicka-ambulancia-bratislava-petrzalka-beauty-gynecologist.html?page_id=151874,Ambulancia,Beauty & Gynecologist s.r.o.,61-53821432-A0001,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Dermatovenerologická ambulancia, Bratislava-Petržalka, (Beauty & Gynecologist s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/dermatovenerologicka-ambulancia-bratislava-petrzalka-beauty-gynecologist-1.html?page_id=151875,Ambulancia,Beauty & Gynecologist s.r.o.,61-53821432-A0002,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Gastroenterologická ambulancia, Bratislava-Petržalka, (Health Medical Centre s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/gastroenterologicka-ambulancia-bratislava-petrzalka-health-medical-centre-s.-r.-o..html?page_id=151806,Ambulancia,Health Medical Centre s. r. o.,61-56226012-A0010,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.zdraviemc.sk,info@zdraviemc.sk,+421233221010,
"Neurologická ambulancia, Bratislava-Petržalka, (Health Medical Centre s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/neurologicka-ambulancia-bratislava-petrzalka-health-medical-centre-s.-r.-o..html?page_id=151807,Ambulancia,Health Medical Centre s. r. o.,61-56226012-A0009,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.zdraviemc.sk,,,
"Nefrologická ambulancia, Anna Lehotská, Bratislava-Petržalka, (KMI medical s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/nefrologicka-ambulancia-anna-lehotska-bratislava-petrzalka-kmi-medical.html?page_id=151624,Ambulancia,KMI medical s.r.o.,51-50243764-A0003,85107,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Stacionár, nefrológia, Anna Lehotská, Bratislava-Petržalka, (KMI medical s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/stacionar-nefrologia-anna-lehotska-bratislava-petrzalka-kmi-medical.html?page_id=151626,Iné,KMI medical s.r.o.,51-50243764-A0006,85107,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Zubná ambulancia Puzzle Dent, Bratislava-Petržalka, (Puzzle Dent s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/zubna-ambulancia-puzzle-dent-bratislava-petrzalka-puzzle-dent.html?page_id=151533,Ambulancia,Puzzle Dent s.r.o.,61-55101950-A0002,85106,"Bratislava - mestská časť Petržalka
Poisťovne",www.puzzledent.sk,info@puzzledent.sk,0918 986 358,
"Ambulancia dentálnej hygieny, Bratislava-Petržalka, (Smart Dental Clinic s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-dentalnej-hygieny-bratislava-petrzalka-smart-dental-clinic-1.html?page_id=151515,Ambulancia,Smart Dental Clinic s.r.o.,61-52346986-A0013,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ambulancia zubného lekárstva, Bratislava-Petržalka, (Smart Dental Clinic s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-petrzalka-smart-dental-clinic-6.html?page_id=151516,Ambulancia,Smart Dental Clinic s.r.o.,61-52346986-A0008,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ambulancia zubného lekárstva, Bratislava-Petržalka, (Smart Dental Clinic s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-petrzalka-smart-dental-clinic-7.html?page_id=151517,Ambulancia,Smart Dental Clinic s.r.o.,61-52346986-A0009,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ambulancia zubného lekárstva, Bratislava-Petržalka, (Smart Dental Clinic s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-petrzalka-smart-dental-clinic-8.html?page_id=151518,Ambulancia,Smart Dental Clinic s.r.o.,61-52346986-A0010,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ambulancia zubného lekárstva, Bratislava-Petržalka, (Smart Dental Clinic s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-petrzalka-smart-dental-clinic-9.html?page_id=151519,Ambulancia,Smart Dental Clinic s.r.o.,61-52346986-A0011,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ambulancia zubného lekárstva, Bratislava-Petržalka, (Smart Dental Clinic s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-petrzalka-smart-dental-clinic-10.html?page_id=151520,Ambulancia,Smart Dental Clinic s.r.o.,61-52346986-A0012,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Oftalmologická ambulancia, Bratislava-Petržalka, (Superzrak, s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/oftalmologicka-ambulancia-bratislava-petrzalka-superzrak.html?page_id=151409,Ambulancia,"Superzrak, s.r.o.",61-56239432-A0001,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ambulancia zubného lekárstva, Bratislava-Jarovce, (art DENT s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-jarovce-art-dent.html?page_id=151383,Ambulancia,art DENT s.r.o.,61-56123868-A0001,85110,"Bratislava - mestská časť Jarovce
Poisťovne",,,,
"Všeobecná ambulancia pre dospelých, MUDr. Michaela Krajanová, Bratislava-Petržalka, (MDclinic 04 s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/vseobecna-ambulancia-pre-dospelych-mudr.-michaela-krajanova-bratislava-petrzalka-mdclinic-04.html?page_id=151261,Ambulancia,MDclinic 04 s.r.o.,61-44319452-A0002,85104,"Bratislava - mestská časť Petržalka
Poisťovne",www.mdclinic.sk,vld.BA01@mdclinic.sk,0903 880 893,
"Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, Bratislava-Petržalka, (Lebriela s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-bratislava-petrzalka-lebriela-s.-r.-o..html?page_id=151202,Ambulancia,Lebriela s. r. o.,61-56270739-A0001,85104,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ortopedická ambulancia, Bratislava-Petržalka, (GS-med. s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ortopedicka-ambulancia-bratislava-petrzalka-gs-med..html?page_id=151177,Ambulancia,GS-med. s.r.o.,61-56197055-A0001,85104,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Gynekologická ambulancia, Bratislava-Petržalka, (Health Medical Centre s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/gynekologicka-ambulancia-bratislava-petrzalka-health-medical-centre-s.-r.-o..html?page_id=151109,Ambulancia,Health Medical Centre s. r. o.,61-56226012-A0007,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.zdraviemc.sk,,,
"Kardiologická ambulancia, Bratislava-Petržalka, (Health Medical Centre s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/kardiologicka-ambulancia-bratislava-petrzalka-health-medical-centre-s.-r.-o..html?page_id=151110,Ambulancia,Health Medical Centre s. r. o.,61-56226012-A0003,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.zdraviemc.sk,,,
"Urologická ambulancia, Bratislava-Petržalka, (Health Medical Centre s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/urologicka-ambulancia-bratislava-petrzalka-health-medical-centre-s.-r.-o..html?page_id=151111,Ambulancia,Health Medical Centre s. r. o.,61-56226012-A0005,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.zdraviemc.sk,,,
"SVaLZ, rádiológia, Bratislava-Petržalka, (Health Medical Centre s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/svalz-radiologia-bratislava-petrzalka-health-medical-centre-s.-r.-o..html?page_id=151112,SVaLZ,Health Medical Centre s. r. o.,61-56226012-A0008,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.zdraviemc.sk,,,
"Ambulancia vnútorného lekárstva, Bratislava-Petržalka, (Health Medical Centre s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-vnutorneho-lekarstva-bratislava-petrzalka-health-medical-centre-s.-r.-o..html?page_id=151106,Ambulancia,Health Medical Centre s. r. o.,61-56226012-A0002,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.zdraviemc.sk,,,
"Chirurgická ambulancia, Bratislava-Petržalka, (Health Medical Centre s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/chirurgicka-ambulancia-bratislava-petrzalka-health-medical-centre-s.-r.-o..html?page_id=151107,Ambulancia,Health Medical Centre s. r. o.,61-56226012-A0004,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.zdraviemc.sk,,,
"Dermatovenerologická ambulancia, Bratislava-Petržalka, (Health Medical Centre s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/dermatovenerologicka-ambulancia-bratislava-petrzalka-health-medical-centre-s.-r.-o..html?page_id=151108,Ambulancia,Health Medical Centre s. r. o.,61-56226012-A0006,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.zdraviemc.sk,,,
"Psychiatrický stacionár, Bratislava-Petržalka, (Centrum MEMORY n.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/psychiatricky-stacionar-bratislava-petrzalka-centrum-memory-n.o..html?page_id=151053,Iné,Centrum MEMORY n.o.,61-31821791-A0006,85103,"Bratislava - mestská časť Petržalka
Poisťovne",www.centrummemory.sk,krajcovicova@centrummemory.sk,+421 948 599 865,
"Ambulancia klinickej psychológie, Bratislava-Petržalka, (INMEA s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-klinickej-psychologie-bratislava-petrzalka-inmea-s.-r.-o..html?page_id=150961,Ambulancia,INMEA s. r. o.,61-55698999-A0001,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ambulancia neurochirurgická, Bratislava-Petržalka, (Spineo clin. s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-neurochirurgicka-bratislava-petrzalka-spineo-clin.-s.-r.-o..html?page_id=150791,Ambulancia,Spineo clin. s. r. o.,61-53040571-A0004,85104,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Detská ambulancia Múdra Zebra, Bratislava-Petržalka, (Múdra Zebra, s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/detska-ambulancia-mudra-zebra-bratislava-petrzalka-mudra-zebra.html?page_id=150765,Ambulancia,"Múdra Zebra, s.r.o.",61-56342586-A0001,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.mudrazebra.sk,,,
"Všeobecná ambulancia pre dospelých, Bratislava-Petržalka, (Health Medical Centre s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/vseobecna-ambulancia-pre-dospelych-bratislava-petrzalka-health-medical-centre-s.-r.-o..html?page_id=150762,Ambulancia,Health Medical Centre s. r. o.,61-56226012-A0001,85101,"Bratislava - mestská časť Petržalka
Poisťovne",www.zdraviemc.sk,info@zdraviemc.sk,02/33 221 010,
"Ambulancia rýchlej zdravotnej pomoci, Bratislava - Petržalka 8, (Záchranná zdravotná služba Bratislava)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-rychlej-zdravotnej-pomoci-bratislava-petrzalka-8-zachranna-zdravotna-sluzba-bratislava.html?page_id=150634,Ambulancia,Záchranná zdravotná služba Bratislava,51-17336210-A0067,,,www.emergency-ba.sk,,,
"Všeobecná ambulancia pre deti a dorast, Bratislava-Rusovce, (Detská ambulancia Lastovička s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/vseobecna-ambulancia-pre-deti-a-dorast-bratislava-rusovce-detska-ambulancia-lastovicka-s.-r.-o..html?page_id=150472,Ambulancia,Detská ambulancia Lastovička s. r. o.,61-55950167-A0001,85110,"Bratislava - mestská časť Rusovce
Poisťovne",,,,
"Stacionár, fyziatria, balneológia a liečebná rehabilitácia, Bratislava-Petržalka, (ProPrios, s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/stacionar-fyziatria-balneologia-a-liecebna-rehabilitacia-bratislava-petrzalka-proprios.html?page_id=150383,Iné,"ProPrios, s.r.o.",61-55468811-A0003,85107,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ambulancia zubného lekárstva, Bratislava-Petržalka, (LUXURY Dent s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-petrzalka-luxury-dent.html?page_id=150350,Ambulancia,LUXURY Dent s.r.o.,61-55854907-A0001,85104,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ambulancia zubného lekárstva, MUDr. Dana Mesárošová, Bratislava-Petržalka, (DOLOR DENT s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-mudr.-dana-mesarosova-bratislava-petrzalka-dolor-dent.html?page_id=150110,Ambulancia,DOLOR DENT s.r.o.,61-55811957-A0001,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (American Medical Centers Bratislava s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/vseobecna-ambulancia-pre-deti-a-dorast-bratislava-petrzalka-american-medical-centers-bratislava-s.-r.-o..html?page_id=150080,Ambulancia,American Medical Centers Bratislava s. r. o.,61-55615082-A0003,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Všeobecná ambulancia pre dospelých, Bratislava-Petržalka, (American Medical Centers Bratislava s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/vseobecna-ambulancia-pre-dospelych-bratislava-petrzalka-american-medical-centers-bratislava-s.-r.-o..html?page_id=150081,Ambulancia,American Medical Centers Bratislava s. r. o.,61-55615082-A0002,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"SVaLZ, rádiológia, Bratislava-Petržalka, (American Medical Centers Bratislava s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/svalz-radiologia-bratislava-petrzalka-american-medical-centers-bratislava-s.-r.-o..html?page_id=150082,SVaLZ,American Medical Centers Bratislava s. r. o.,61-55615082-A0009,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Bratislava-Petržalka, (American Medical Centers Bratislava s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-bratislava-petrzalka-american-medical-centers-bratislava-s.-r.-o..html?page_id=150083,SVaLZ,American Medical Centers Bratislava s. r. o.,61-55615082-A0010,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Dermatovenerologická ambulancia, Bratislava-Petržalka, (American Medical Centers Bratislava s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/dermatovenerologicka-ambulancia-bratislava-petrzalka-american-medical-centers-bratislava-s.-r.-o..html?page_id=150075,Ambulancia,American Medical Centers Bratislava s. r. o.,61-55615082-A0006,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Gynekologická ambulancia, Bratislava-Petržalka, (American Medical Centers Bratislava s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/gynekologicka-ambulancia-bratislava-petrzalka-american-medical-centers-bratislava-s.-r.-o..html?page_id=150076,Ambulancia,American Medical Centers Bratislava s. r. o.,61-55615082-A0007,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ortopedická ambulancia, Bratislava-Petržalka, (American Medical Centers Bratislava s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ortopedicka-ambulancia-bratislava-petrzalka-american-medical-centers-bratislava-s.-r.-o..html?page_id=150077,Ambulancia,American Medical Centers Bratislava s. r. o.,61-55615082-A0005,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Poliklinika, Einsteinova, Bratislava-Petržalka, (American Medical Centers Bratislava s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/poliklinika-einsteinova-bratislava-petrzalka-american-medical-centers-bratislava-s.-r.-o..html?page_id=150078,Poliklinika,American Medical Centers Bratislava s. r. o.,61-55615082-A0001,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Urologická ambulancia, Bratislava-Petržalka, (American Medical Centers Bratislava s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/urologicka-ambulancia-bratislava-petrzalka-american-medical-centers-bratislava-s.-r.-o..html?page_id=150079,Ambulancia,American Medical Centers Bratislava s. r. o.,61-55615082-A0008,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Ambulancia vnútorného lekárstva, Bratislava-Petržalka, (American Medical Centers Bratislava s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-vnutorneho-lekarstva-bratislava-petrzalka-american-medical-centers-bratislava-s.-r.-o..html?page_id=150074,Ambulancia,American Medical Centers Bratislava s. r. o.,61-55615082-A0004,85101,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"SVaLZ, rádiológia, Bratislava-Petržalka, (NOVA MEDICAL s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/svalz-radiologia-bratislava-petrzalka-nova-medical-s.-r.-o..html?page_id=150010,SVaLZ,NOVA MEDICAL s. r. o.,61-54182603-A0001,85102,"Bratislava - mestská časť Petržalka
Poisťovne",,,,
"Oftalmologická ambulancia, Bratislava-Petržalka, (VESELY Očná Klinika, s.r.o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/oftalmologicka-ambulancia-bratislava-petrzalka-vesely-ocna-klinika.html?page_id=149992,Ambulancia,"VESELY Očná Klinika, s.r.o.",51-36587109-A0013,85105,"Bratislava - mestská časť Petržalka
Poisťovne",www.veselyok.com,info@veselyok.com,,
"Ambulancia vnútorného lekárstva, Bratislava-Petržalka, (MEDIAMBULANCIA s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-vnutorneho-lekarstva-bratislava-petrzalka-mediambulancia-s.-r.-o..html?page_id=149848,Ambulancia,MEDIAMBULANCIA s. r. o.,61-35693282-A0004,85103,"Bratislava - mestská časť Petržalka
Poisťovne",www.mediambulancia.sk,,,
"Všeobecná ambulancia pre dospelých, Bratislava-Petržalka, (MEDIAMBULANCIA s. r. o.)",Bratislava V,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/vseobecna-ambulancia-pre-dospelych-bratislava-petrzalka-mediambulancia-s.-r.-o..html?page_id=149849,Ambulancia,MEDIAMBULANCIA s. r. o.,61-35693282-A0003,85103,"Bratislava - mestská časť Petržalka
Poisťovne",www.mediambulancia.sk,,,
